"X_1"	"X_2"	"X_3"	"X_4"	"X_5"	"X_6"	"X_7"	"X_8"	"X_9"	"X_10"	"X_11"	"X_12"	"X_13"	"X_14"	"X_15"	"X_16"	"X_17"	"X_18"	"X_19"	"X_20"	"X_21"	"X_22"	"X_23"	"X_24"	"X_25"	"X_26"	"X_27"	"X_28"	"X_29"	"X_30"	"X_31"	"X_32"	"X_33"	"X_34"	"X_35"	"Class"
"1"	-1.92554346527444	-2.03537276315197	-0.217733108309324	0.0537328086712083	1.04414950545646	0.356144311040198	0.792098148237089	-2.50518030520705	0.324442573116042	-0.171266042060322	-0.310826420714739	-0.00872361506128876	1.29821914062999	0.181161242875427	-0.574525915034514	-0.391815453878874	-0.114951490424573	-1.18671562531407	0.433155145196753	-0.999464103717605	1.11940993690556	-0.549998628658363	0.782633223891775	0.125792057731605	-0.231881312519368	0.400742778650386	-0.50092421527713	0.0124303593765944	0.880203764738673	0.198980179290953	0.239914112258703	-1.10055656448197	1.83548919212139	0.556648832862531	0.200761419352526	"Class1"
"2"	-0.877455255219793	-0.734361349064136	1.49404414327344	-1.13968692284694	-0.356270002681534	0.763341476457396	0.323485337006836	0.323238965170857	2.70555359658678	2.50628823501895	0.535769827636939	-1.43006449725266	1.81915107808875	0.170511760979015	-1.14505492360675	0.132911363742173	0.0405550012364984	-0.373581166174591	1.6171764836279	1.08985501080969	2.16096451059267	1.45002220968775	-0.777675851942162	-0.576776654701491	-0.412007273684894	1.34111775601544	-0.471446140914072	0.295587771572173	0.883248464544453	1.07439820147138	0.568517983192578	-1.54500753372071	-0.775135239284577	0.966663582029549	1.004499741598	"Class1"
"3"	0.303270338072205	-0.053732833115869	1.15715924038949	1.01884968755919	1.95123222244765	-0.741845727239534	0.260706744082632	0.490753521774627	-0.771728840121047	-1.32361127989874	0.0892035638746432	1.53143911736591	-1.15043313508137	0.753937616115925	-0.91579039143633	-0.480273505251425	-0.680277736857533	1.02620625283059	1.35352872028449	-0.294853656208087	0.338305492897411	-0.454280379855209	0.322948707345421	-1.50975558745016	-0.447063868574143	0.0950162179231526	-0.16390939020123	0.226706852437928	0.898856571408475	-0.27064894096091	0.559554134029895	1.3217865670206	0.5324943761607	0.538930102819051	0.385702486206323	"Class1"
"4"	1.32886399267373	-0.374898306466153	1.37045654713086	1.15244539517702	0.725162141730206	-0.968405567119171	-1.58949454416402	-0.377965257519954	1.57683039271927	0.749876060182093	-0.225366647772981	-0.15230696401617	1.41021214277027	0.464524940893465	0.479179280469545	0.656513021383757	-0.67976393410936	0.0160830048364604	-0.443051540479523	0.335670545629239	1.12961072271266	0.0084451062264469	0.535345661230678	0.839273707102206	0.317016811386368	-0.204775996011875	0.756160347188677	0.464385878527537	-0.470328552019345	-0.608709991115296	0.541366825811565	-0.361759895453061	-0.353553665041449	0.295233333823618	2.52076622804461	"Class1"
"5"	-0.510597560006319	-0.0604367542788897	-0.189417268979716	-1.18744297162366	-0.59635686444623	1.15430441568286	-0.486977803030002	-1.2347284663921	1.12349218395758	-0.947294127559444	-0.25235311611744	0.939888848522831	0.442607813616674	0.846032853746545	0.0797731734268043	1.37006372887402	-0.975470785051584	-0.21925240141209	0.917222103059031	-1.68021352836139	-0.228621736823982	-0.268371216854894	1.00498273750082	0.379412850318808	0.383459251544586	-0.848997266047158	-2.115593795697	0.67172399093397	1.1169373322493	-0.672307107635988	0.572680481476709	-0.49023918066082	0.428245558170392	-0.862717325352395	-0.966443957241163	"Class1"
"6"	0.279170302039168	-0.407393503100819	0.0279831734154362	-0.773479029870211	0.460120135338024	1.13410863604608	-0.453200835936207	-0.846646527973782	-0.424467300348698	0.172120259524466	1.51232242215451	2.24999158467111	0.507592344207475	-0.949342873153591	-0.249618055072987	1.50494872776539	-0.950083637610078	-0.691698921502801	-0.191191632515815	1.13634051617294	-1.11199030605586	0.316325756039938	0.669752608646306	0.435337803337146	-0.780979866262316	0.741215185937242	0.608001840609093	0.0963182356208563	-0.0155551493642386	0.130216266531679	0.986709748627618	1.68605149466952	-0.949895245253118	0.950402874975489	-1.59527093194715	"Class1"
"7"	0.849216140834646	0.254062521143304	-0.0665915217911111	-0.515353479294375	-0.294640950560099	1.37814217369036	-0.53941531207636	2.05603674973705	-0.238127867123611	1.01209931477621	0.808475969627595	0.384532115239353	-1.0714294491555	-0.803401934581782	-1.05382538771557	-0.290711236200946	0.0934706972911954	0.345177075421849	0.134979089504788	0.242491888287598	0.0529427553820292	-0.244908630814161	0.528840974293385	0.726885366067437	0.530133833129006	0.488029378102502	-1.15701379855923	0.925535724265501	-0.966507070162285	1.52120494305546	0.0277353718411177	0.783217644180549	0.656936319788292	-0.852964331244352	-0.0132510962235141	"Class1"
"8"	-1.49032902996941	-0.288862169414588	0.608635962182072	-1.0434418074466	0.489405123804014	-1.01555672365083	0.616028889593934	0.674177003223584	0.250258172818129	-1.60598185712871	0.185738308392595	0.479156872657562	1.07936625526622	-0.0866871938842797	0.223382395032282	-0.190593147989678	-0.663439120166004	0.105725699885087	-0.128420488091572	-0.368987164916773	-0.370571293962534	1.76566412440853	-0.448085216886563	0.454995917978061	0.321369249011946	-0.421260778652852	-2.37432802032183	0.824234605999663	1.92109019295329	-0.297154099155458	0.157247516093776	-0.296960730239401	0.0968302824594585	0.164549853135062	-0.0468656999919657	"Class1"
"9"	0.569823788338798	0.715173158940032	0.400539850399027	-0.179015886814125	-0.20838020127521	0.546238929317976	-0.962939747025229	-1.03577442470851	-1.64688044515822	1.01275159092821	-0.534781391088539	-1.8734384831734	-1.41493553730562	0.452082209593943	-0.632748949257952	0.622469108544043	-0.840488571673632	-0.303290895447131	0.580722237738846	0.135350338904712	-0.180001070242821	-0.185747522659298	1.84087211287542	-0.754998829801731	0.0939849353868308	-0.499289974191357	-1.46226588076741	0.268910652259365	-0.149409604720111	-0.492885131928661	0.623335446929559	1.55854479048172	-0.452442155897346	3.12877169327214	0.0812071548685325	"Class1"
"10"	0.890348906590828	0.842835043056668	-1.14094031093658	0.632304027026856	1.18341821030774	-0.423594669269255	-0.0631447404760097	-0.0740452298984926	0.390131663927361	-0.876303275397424	0.334955617458695	0.904061053010646	1.73052247617513	0.406386321638031	-0.0413817535402871	-1.41634566212201	0.552546388003975	-1.09727179473781	-0.0606576173503502	-0.00294113668946398	-0.184843784547914	0.274522270452587	0.244250813985866	0.792454547091528	-0.491345170246656	-2.92865154744421	0.0945476472570437	0.709259847411886	-0.118325368901212	1.43525203918246	0.687226595822722	-0.68613098311975	-0.32456092353576	1.10724604537398	0.739682731207891	"Class1"
